OCOD3,SENWT,CNTSCHID,BSMJ,ST001D01T,GCSELFEFF,PV8RTSN,PV10RCER,MASTGOAL,PV4RCER,GCAWARE,PV4RTML,PV10RTSN,PV4RCLI,PV1RCER,PV7RCUN,PV1RTML,PV3RCUN,PV5RTSN,PV6RTSN,PV8RTML,PV3RCER,PV9RCLI,PV8RCLI,PV9MATH,PV6RTML,PV9READ,PV8RCUN,PV3READ,PV3RTSN,PV2RTSN,PV1GLCM,PV7RCER,PV8RCER,PV9RTSN,PV10RTML,PV6RCER,PV5RCUN,PV10RCLI,PV7RTML,Score_pond
2221.0,0.05703,72400211.0,68.7,10.0,-0.3805,448.164,455.494,-0.6331,463.737,-0.6877,461.05,516.793,437.261,462.71,490.488,477.262,491.479,507.77,458.511,482.967,446.464,485.688,448.332,441.267,491.836,506.662,468.681,453.566,455.964,486.105,512.96,510.436,457.35,453.908,460.543,462.249,463.0,526.693,491.981,1242.0234629196666
2330.0,0.02383,72400790.0,82.41,10.0,0.2392,488.539,476.441,1.8524,445.59,0.1562,443.437,431.435,445.16,456.685,420.79,436.893,453.433,428.325,454.522,444.125,512.476,456.713,462.599,443.985,491.566,429.67,460.247,451.98,389.562,450.381,505.056,440.727,447.111,507.326,440.588,504.081,437.422,423.053,457.854,1200.6752402397997
2149.0,0.11864,72400718.0,78.69,10.0,0.7253,417.662,422.995,-1.0375,530.058,0.4251,436.539,392.018,430.323,446.867,437.729,502.766,401.273,451.301,425.131,438.013,442.254,514.686,422.362,461.593,432.859,473.449,416.688,458.937,432.953,415.346,517.599,415.473,502.591,425.858,430.633,450.456,457.582,487.571,412.68,1174.9481043533265
2149.0,0.02977,72400768.0,78.69,10.0,-0.3455,541.41,515.027,-2.5252,591.082,-0.622,534.973,559.458,604.735,520.937,519.919,539.869,561.36,524.139,546.57,532.584,563.852,513.508,553.835,559.252,529.829,557.739,567.706,550.214,539.07,524.276,584.05,509.382,502.972,561.992,581.034,573.972,591.519,625.992,579.932,1426.3801997644268
2211.0,0.04368,72400117.0,88.7,10.0,0.9919,565.864,580.052,1.8524,563.044,0.6644,539.443,610.741,561.789,601.055,547.378,563.446,618.142,533.91,588.205,535.704,597.379,549.969,579.873,561.866,590.489,567.305,618.349,511.07,576.196,577.376,642.211,527.983,571.236,571.055,596.238,566.816,536.803,527.813,574.096,1474.9624842463445
2261.0,0.02205,72400600.0,88.31,10.0,-0.3004,411.379,422.346,1.8524,464.985,1.1354,427.409,469.256,484.807,479.981,416.083,454.468,439.347,423.636,485.209,436.644,446.758,462.701,502.729,482.88,441.314,401.86,450.619,397.878,420.82,433.743,458.338,431.67,479.405,477.15,458.193,464.101,439.531,460.252,486.72,1189.1625617900609
2221.0,0.12315,72400374.0,68.7,10.0,-0.0571,522.393,542.227,1.4751,606.286,0.0836,557.072,547.666,491.777,551.146,520.203,545.022,509.082,486.532,542.917,580.856,523.945,540.709,505.966,546.361,526.472,554.95,500.73,573.219,510.359,523.131,586.072,541.008,548.966,496.073,579.957,597.117,582.102,554.394,570.234,1406.21170426417
2131.0,0.012,72400941.0,80.46,10.0,0.7253,532.047,530.565,-0.4347,530.722,0.604,502.75,495.499,450.054,519.508,509.935,514.013,536.558,444.459,537.695,503.108,518.616,489.696,496.956,536.552,547.563,526.728,508.947,496.208,503.379,509.433,530.812,525.656,482.844,455.1,500.027,497.216,511.049,503.325,537.015,1322.8187337906766
2141.0,0.04267,72400560.0,79.05,10.0,0.1904,559.433,563.012,-0.9441,598.057,-0.7631,553.052,596.107,560.841,637.959,619.304,579.311,581.927,551.275,503.889,537.949,586.0,520.272,540.029,583.345,521.385,554.804,530.378,578.732,555.202,517.974,562.065,627.431,633.789,592.372,535.955,571.025,551.499,575.014,552.268,1461.3493770579987
2634.0,0.40424,72400771.0,85.85,10.0,0.9919,474.687,458.8,-0.5589,547.623,0.8109,485.109,506.496,496.667,503.481,465.699,480.001,481.742,470.678,468.255,382.809,433.854,500.562,515.219,470.283,448.594,513.256,497.71,484.475,485.764,461.854,517.651,474.591,430.316,495.169,493.076,447.524,455.619,453.989,455.922,1268.118997942832
2352.0,0.06529,72400156.0,70.89,10.0,-0.1424,548.791,543.662,-0.094,536.561,-0.943,543.525,550.283,540.941,509.686,559.657,542.228,490.643,514.009,569.455,567.628,572.652,564.705,475.65,594.228,536.538,525.144,523.11,519.87,523.858,523.126,591.847,563.417,555.349,554.911,518.876,511.498,489.22,498.389,554.846,1400.5627390963175
2619.0,0.11322,72400346.0,81.05,9.0,-0.3641,471.19,460.368,-0.2151,495.699,0.7213,541.697,477.315,516.19,472.114,481.471,533.364,507.785,518.064,483.717,562.278,490.118,490.138,536.428,487.971,537.52,517.599,491.294,527.997,464.094,463.819,585.612,521.294,494.93,481.533,532.967,526.022,483.343,446.625,514.875,1330.929438716386
9999.0,0.06806,72400588.0,68.29148356952543,10.0,-0.648,435.148,415.211,0.8347,430.343,-0.6016,418.213,461.862,375.585,442.182,485.94,472.134,440.761,468.423,491.189,485.011,422.766,465.035,468.589,507.992,462.482,450.473,455.691,445.101,444.179,438.328,543.925,505.389,475.954,406.268,451.446,488.568,435.357,422.579,489.442,1521.762905834101
2659.0,0.03069,72400180.0,37.59,9.0,0.1652,563.657,561.176,-1.1295,600.343,1.2942,573.534,542.146,519.151,542.119,527.645,536.934,588.094,582.029,576.854,585.192,539.587,546.133,574.38,577.491,543.867,580.747,571.607,558.467,556.634,615.41,576.357,518.377,574.43,569.265,542.049,553.695,545.469,571.97,524.518,1463.9292887331871
9705.0,0.03884,72400465.0,68.29148356952543,9.0,0.2072,442.34,481.917,-2.0701,520.055,-0.0549,504.821,474.837,481.015,418.49,464.96,444.66,507.251,469.299,472.384,439.545,458.371,468.629,487.209,536.347,486.496,477.31,457.905,501.724,495.04,502.569,554.681,478.182,491.878,463.253,495.43,522.874,491.4,473.107,482.503,1572.4136092773715
2341.0,0.10616,72400273.0,76.49,10.0,-0.1042,517.665,496.606,-0.4347,509.231,-0.9119,543.888,521.617,554.666,513.792,527.53,539.923,561.574,543.124,545.984,584.294,594.935,489.437,555.287,576.02,524.16,486.042,553.808,516.209,549.846,526.132,601.686,519.497,576.298,549.913,492.532,569.644,481.121,496.548,586.545,1400.142188348749
2149.0,0.115,72400843.0,78.69,10.0,-0.078,578.947,612.798,-1.7872,529.514,-0.2497,557.509,586.273,597.658,563.399,554.884,581.999,554.435,555.284,514.636,588.36,572.79,508.401,533.563,599.203,576.332,560.433,585.01,558.959,571.786,562.266,613.682,563.709,553.339,558.11,602.119,562.376,575.155,587.994,551.452,1464.733524962393
2211.0,0.05866,72400643.0,88.7,9.0,-0.1247,510.218,562.306,0.1123,519.664,-0.6782,482.194,469.385,531.745,516.926,501.307,458.488,467.939,479.088,431.049,468.045,484.475,481.637,519.894,522.902,462.491,525.772,484.679,477.744,541.856,480.971,487.054,525.681,457.64,466.376,485.947,534.873,491.622,495.735,444.027,1288.4243448983896
2161.0,0.11605,72400144.0,79.74,10.0,-0.6874,504.315,502.116,0.5761,545.628,0.069,502.311,507.112,446.475,490.587,524.109,512.401,496.963,491.073,519.418,487.91,518.712,492.186,518.005,566.873,508.073,509.626,526.16,536.977,469.396,523.914,584.646,556.101,514.012,542.019,564.945,504.804,459.986,479.28,560.738,1337.654805721112
2330.0,0.06319,72400334.0,82.41,10.0,0.1257,450.679,452.999,-0.7453,444.797,-0.3178,423.983,441.458,477.189,420.072,402.257,421.991,389.599,436.276,416.298,419.996,444.215,414.465,469.868,514.177,456.844,436.53,439.101,398.082,483.542,474.755,522.89,449.421,444.884,420.414,476.531,448.465,451.0,434.921,401.645,1173.6446090768322
2161.0,0.26148,72400237.0,79.74,10.0,-0.3054,488.21,558.522,-1.0266,555.098,-0.4977,496.476,519.975,502.74,491.069,540.835,498.748,479.46,561.806,498.398,494.405,519.537,508.987,558.68,528.927,516.58,511.655,548.695,484.402,553.686,513.697,556.368,532.776,544.021,551.391,503.13,572.035,486.438,536.331,507.988,1356.6235985834105
2141.0,0.06272,72400213.0,79.05,10.0,-0.3054,598.321,509.767,1.1969,524.4,-0.7862,555.587,583.165,546.74,555.748,551.663,509.904,550.787,582.208,566.31,589.216,581.816,647.189,613.819,619.834,589.49,534.333,579.814,565.169,599.242,525.508,598.711,546.407,570.084,528.309,561.04,567.348,559.469,505.002,583.661,1459.0537670602398
2221.0,0.01286,72400559.0,68.7,10.0,-0.3756,560.51,499.878,1.8524,621.532,-0.6113,608.304,558.538,531.053,588.741,592.27,569.689,537.765,590.688,543.493,566.198,568.495,544.761,553.423,511.178,552.215,559.729,562.766,525.685,564.584,553.174,504.829,572.213,553.6,596.805,550.494,509.669,570.381,540.071,570.101,1441.168549642715
2212.0,0.12775,72400420.0,81.92,10.0,-0.8816,543.91,553.359,0.4317,541.326,0.1562,614.867,560.768,554.245,493.073,583.305,520.588,509.017,542.822,547.062,531.384,563.229,514.278,561.286,478.827,558.636,536.387,536.352,535.457,549.964,572.263,639.172,567.156,554.687,585.459,535.659,565.798,594.262,533.101,502.647,1423.5619796924502
2341.0,0.13692,72400193.0,76.49,9.0,0.3053,447.681,435.557,-0.5589,404.468,-0.04,453.333,409.592,521.005,346.635,430.634,431.037,437.784,479.742,436.878,433.722,447.619,472.339,502.329,387.907,478.056,423.2,465.389,467.837,460.67,417.208,459.139,428.634,390.311,442.118,442.947,453.206,445.8,477.236,458.927,1174.034982283956
2330.0,0.11118,72400725.0,82.41,10.0,1.0338,509.194,501.877,1.8524,455.461,-0.2736,469.6,525.688,544.208,530.888,499.731,472.61,505.738,477.087,494.777,503.495,537.114,507.751,471.643,486.653,510.694,520.114,455.793,437.499,494.984,519.282,544.059,559.301,519.403,502.096,497.81,520.346,460.038,469.403,479.105,1309.03913585802
2634.0,0.06813,72400678.0,85.85,10.0,-0.2026,509.261,526.114,0.1901,570.956,1.1134,474.896,526.035,554.227,531.587,505.637,451.842,514.824,501.008,524.148,521.567,534.473,482.695,520.342,473.913,528.084,482.465,513.999,471.728,525.213,490.091,487.782,562.5,555.653,548.742,530.185,522.403,499.487,463.324,495.707,1353.7537375156037
2655.0,0.1122,72401056.0,70.1,10.0,1.3434,411.754,408.513,-0.4347,493.405,1.6476,460.382,411.363,440.283,438.911,369.821,430.4,434.673,428.611,437.154,425.031,459.686,427.76,474.183,475.566,452.979,433.41,446.578,430.907,458.001,414.867,394.272,424.192,450.81,376.377,435.477,421.155,458.8,410.593,481.921,1166.6736085219566
2432.0,0.07172,72400445.0,73.91,10.0,-0.6874,507.669,526.885,0.5761,549.752,-0.5065,517.232,550.052,519.418,566.689,464.253,533.448,505.299,509.638,472.005,518.585,529.281,516.828,504.886,526.894,512.335,516.69,516.023,496.518,499.62,491.222,527.53,498.78,514.911,524.806,537.631,509.435,547.544,488.188,482.183,1349.5394218289514
2149.0,0.02232,72400240.0,78.69,10.0,-0.6225,557.837,560.999,-1.0266,631.576,-0.0549,569.018,591.354,604.373,602.267,559.044,592.924,577.063,576.538,540.821,599.346,563.139,593.138,592.399,600.951,597.432,595.776,598.342,603.445,614.626,650.764,618.904,587.996,608.263,599.858,605.718,630.723,585.421,543.057,581.299,1521.86127274931
2262.0,0.2561,72401011.0,81.13,10.0,-0.3893,419.391,445.493,0.3133,446.554,0.1562,476.563,407.887,462.363,430.405,434.494,413.394,460.032,449.73,424.877,486.728,424.823,437.853,431.713,446.337,398.647,445.741,437.346,414.391,454.895,439.922,445.816,368.007,407.673,449.12,466.882,442.21,411.635,442.301,409.083,1152.2033458885935
2163.0,0.06046,72400129.0,79.74,10.0,-0.9477,547.047,593.195,-0.4347,604.769,-0.5368,493.746,502.606,526.335,591.339,555.425,533.842,556.81,549.385,526.626,507.553,618.01,487.775,536.756,567.814,565.508,510.783,546.74,546.162,524.982,563.056,628.289,595.52,559.417,548.254,538.175,601.928,497.981,476.149,581.339,1421.2787283000462
2166.0,0.05438,72400727.0,79.74,10.0,-0.6396,440.332,417.497,0.2342,473.928,0.3474,465.592,440.354,437.006,419.295,506.18,470.592,447.243,472.683,469.948,439.493,442.436,464.127,419.169,487.254,486.833,401.583,463.691,412.709,408.472,477.791,448.206,467.512,504.259,501.508,462.732,479.077,497.349,491.046,483.648,1205.4032864292487
2161.0,0.16266,72400754.0,79.74,10.0,-0.9863,490.746,457.207,0.0337,514.139,-0.6899,451.203,433.333,414.073,501.292,478.57,516.482,472.114,485.868,465.238,522.377,528.307,485.221,444.864,528.1,510.6,486.782,434.111,448.438,472.903,430.358,482.642,548.121,487.508,406.734,477.8,492.761,457.148,484.804,484.026,1249.6134274251992
2619.0,0.02697,72400459.0,81.05,10.0,0.0346,431.691,449.736,-1.1295,526.1,-0.0549,450.901,468.527,465.371,481.415,467.751,476.297,467.46,471.616,461.16,466.848,518.298,462.429,515.438,460.777,450.123,449.605,493.059,503.829,476.62,400.584,466.15,438.422,478.665,453.141,487.048,485.139,484.753,474.107,432.306,1248.4568471076814
2261.0,0.04262,72400850.0,88.31,10.0,-0.9477,527.129,601.106,0.3468,586.611,0.7324,543.115,556.442,605.248,606.436,520.216,536.834,588.054,554.63,533.421,533.188,631.298,567.398,570.661,586.171,513.274,550.39,581.266,609.547,577.746,617.811,561.091,517.301,583.82,578.202,584.88,582.219,592.836,597.924,563.297,1477.4053466692674
2149.0,0.03972,72400601.0,78.69,10.0,-0.0116,486.962,488.704,0.5761,526.909,-0.0549,504.444,480.499,570.453,494.509,509.552,511.34,530.229,505.034,465.201,477.323,489.63,481.695,447.164,549.949,462.922,500.888,516.396,532.152,520.929,468.469,577.968,482.327,520.51,463.579,493.568,539.789,473.679,501.235,511.121,1308.391189794131
2261.0,0.48912,72400126.0,88.31,10.0,0.1904,540.723,603.554,0.4317,552.1,-0.0549,570.408,554.963,610.92,523.276,541.784,559.768,556.55,546.559,570.912,559.443,552.253,558.813,556.312,499.592,541.375,533.847,565.272,590.744,562.945,513.464,643.398,538.168,545.339,492.892,547.026,539.328,508.909,582.054,541.202,1435.826816953013
2211.0,0.05262,72400195.0,88.7,10.0,-0.009363520078286095,554.003,581.184,-0.10330476856908791,550.145,0.04302262034147881,524.937,560.714,562.067,547.511,551.419,492.285,536.672,574.997,566.381,600.077,530.776,536.001,570.472,568.86,565.444,502.554,527.155,481.368,573.464,574.086,518.302,532.828,526.244,536.377,534.66,507.469,455.472,518.462,536.209,1403.2303488832667
2634.0,0.49602,72400720.0,85.85,10.0,-0.7091,475.053,451.859,0.8347,477.904,1.0172,486.936,508.624,444.11,444.602,442.898,501.604,493.978,491.933,491.787,508.955,468.991,501.42,402.847,473.547,489.801,466.823,497.707,493.549,483.676,510.067,485.544,506.507,500.36,461.568,470.168,471.399,517.637,438.551,463.524,1273.1371975624056
1000.0,0.12424,72400006.0,65.12,10.0,-0.169,503.674,468.438,0.5761,461.795,-1.4314,459.459,433.014,435.78,496.445,464.888,461.325,458.585,470.079,459.625,500.827,492.511,429.105,481.265,512.477,491.922,472.65,431.026,468.968,480.009,445.32,425.31,477.082,499.81,433.505,439.998,449.672,458.965,458.462,484.116,1169.1959279953735
2655.0,0.06099,72400210.0,70.1,10.0,-0.5586,573.404,563.989,-0.5467,510.557,0.6379,541.181,570.816,577.802,526.665,628.236,595.88,624.405,604.241,608.201,616.159,611.466,589.044,604.223,548.373,595.278,589.197,581.212,538.374,554.967,543.397,618.648,628.981,588.484,522.766,535.641,545.85,564.834,599.034,614.753,1511.1091763357786
2211.0,0.05111,72400561.0,88.7,10.0,-1.0905,564.181,565.128,-0.4347,579.992,-0.0549,593.323,569.761,583.134,513.896,583.89,546.132,591.878,549.346,592.624,604.501,571.812,531.827,573.343,612.677,587.512,532.831,558.302,515.058,561.391,566.159,611.409,586.93,563.965,574.933,569.149,549.249,615.46,556.953,654.387,1480.5523536946866
2341.0,0.09174,72400724.0,76.49,10.0,0.123,592.608,566.186,1.8524,558.155,1.6476,562.696,568.718,546.225,569.302,519.9,560.389,594.684,513.739,593.721,601.152,627.306,498.573,482.037,504.572,543.753,539.465,497.339,524.374,530.19,533.581,547.049,600.867,543.378,550.967,619.348,566.273,522.107,546.921,540.198,1435.0623100096743
2130.0,0.05974,72400535.0,80.46,10.0,0.8616,508.134,539.576,0.5761,572.958,0.5946,492.339,550.355,513.599,475.805,493.36,484.712,530.571,511.419,504.091,511.396,519.188,460.987,525.833,480.091,486.956,495.332,510.091,471.783,526.92,549.482,557.159,475.074,543.623,541.722,539.501,517.969,509.946,502.061,515.496,1332.842582480196
2161.0,0.11491,72400625.0,79.74,10.0,-0.2302,556.243,648.212,-1.1295,533.79,-0.8483,559.856,587.023,540.381,617.352,562.462,567.474,546.099,527.668,600.027,557.703,556.995,549.119,606.581,521.467,564.815,553.822,567.43,556.063,515.253,542.044,515.954,572.185,571.591,530.428,596.655,588.631,578.949,583.961,517.829,1451.9574817062892
2144.0,0.12444,72400534.0,77.1,10.0,0.1904,529.56,565.818,-0.2151,575.489,0.1417,520.448,538.686,497.081,545.549,554.845,504.426,539.119,486.152,530.349,504.724,536.077,443.048,560.995,564.18,572.265,545.937,550.509,511.573,492.631,497.652,536.65,529.248,553.643,527.86,552.243,477.753,544.31,474.207,506.652,1366.8070308986337
2131.0,0.62787,72400805.0,80.46,10.0,0.1904,450.247,461.693,-0.4347,463.155,-0.0549,454.231,465.337,529.051,499.646,502.336,456.996,460.396,447.208,454.325,490.9,513.532,429.786,441.583,478.623,465.928,471.02,462.023,448.516,469.66,475.879,570.144,393.15,440.385,449.52,482.333,459.183,479.518,469.065,460.205,1226.2996177712282
2341.0,0.5213,72400136.0,76.49,10.0,-0.1424,501.589,459.449,0.3468,446.497,0.2712,495.103,468.675,546.513,529.623,551.944,472.338,481.052,543.793,492.986,485.949,533.013,439.091,477.502,536.517,530.717,477.386,474.595,500.573,492.165,488.955,458.806,551.505,472.801,492.793,516.226,498.499,515.829,446.83,538.404,1303.9020885279958
9704.0,0.04873,72400160.0,68.29148356952543,10.0,-0.6225,421.685,498.671,0.1123,504.086,-0.2596,445.659,426.157,495.202,500.585,430.506,457.301,438.729,475.139,436.248,453.591,428.086,453.697,485.247,422.034,489.465,423.561,437.102,441.428,418.489,469.492,533.409,391.705,443.896,420.966,434.899,432.191,418.071,464.008,468.297,1498.559007990104
2161.0,0.02697,72400459.0,79.74,10.0,0.2534,530.221,596.933,-1.0266,566.941,0.5465,578.606,542.827,497.646,598.161,470.026,547.071,512.73,517.843,566.789,551.695,487.523,546.837,514.947,613.653,521.105,515.357,510.452,542.409,512.082,533.498,625.118,552.345,530.232,518.768,538.219,565.046,492.738,574.983,605.18,1405.955437983705
2211.0,0.11081,72400374.0,88.7,10.0,1.2684,511.042,547.708,-0.8444,516.252,0.7867,551.087,545.233,602.322,461.995,506.401,529.499,507.553,517.03,547.736,563.635,533.627,567.679,563.329,530.226,555.757,506.926,544.4,515.734,480.576,556.528,503.586,495.264,542.851,515.163,511.605,520.017,515.378,517.191,589.096,1378.9143680560796
2149.0,0.04704,72400826.0,78.69,10.0,2.3535,551.656,599.29,0.8347,542.88,2.3015,547.086,545.898,584.787,556.29,545.901,566.237,574.151,565.11,599.684,531.26,591.616,559.247,534.721,585.834,548.302,491.485,532.653,509.497,573.772,549.907,550.693,622.769,597.148,573.416,549.636,621.539,576.238,616.446,574.541,1457.553916755687
2264.0,0.05766,72400282.0,67.94,10.0,0.4215,437.005,447.401,0.9703,443.354,-0.2497,450.299,373.017,436.71,435.392,418.614,462.212,387.821,421.759,367.268,445.843,376.008,439.987,446.279,465.845,427.308,449.615,408.553,375.371,411.837,427.996,460.043,360.227,436.649,432.533,430.455,445.62,417.784,454.29,421.256,1126.7613758464229
2211.0,0.05562,72400535.0,88.7,10.0,1.0538,572.627,567.965,-0.4347,556.023,-0.0896,541.539,570.836,489.213,507.032,593.34,504.254,569.937,563.488,535.549,532.951,597.285,525.529,492.084,515.409,533.285,529.931,549.805,547.113,523.435,553.316,671.086,592.937,573.896,576.342,611.599,525.586,549.174,500.496,610.518,1432.1029914048304
9999.0,0.04985,72400785.0,68.29148356952543,10.0,-2.1344,548.959,591.069,-1.2438,600.146,-0.7669,548.871,587.504,587.871,626.038,605.683,538.027,556.353,606.702,566.744,619.767,621.986,555.93,522.739,549.352,632.75,564.001,559.341,580.503,551.462,536.566,569.707,600.945,575.51,535.23,599.231,619.111,558.173,566.111,601.821,1812.6099863162049
2211.0,0.12095,72400682.0,88.7,10.0,-0.6096,571.991,615.109,0.5761,573.357,0.484,555.262,565.142,590.246,535.543,522.192,564.703,557.045,566.0,555.105,477.966,565.024,634.35,619.125,543.917,530.159,548.165,558.96,508.648,570.726,591.865,581.825,546.431,532.82,574.543,581.958,558.641,570.3,582.543,548.788,1455.7655582314876
2342.0,0.11761,72400479.0,58.77,10.0,-0.2423,523.462,490.487,-0.10330476856908791,545.047,-0.04,488.675,486.661,490.366,479.819,526.593,548.391,503.239,535.425,524.988,528.781,485.416,446.864,498.656,466.704,514.846,527.785,518.637,522.143,521.618,466.136,495.325,536.545,482.281,493.787,534.281,538.3,465.966,465.204,461.522,1316.2664552281865
2211.0,0.07972,72400878.0,88.7,10.0,0.2983,539.698,573.138,0.7181,554.707,-0.04,617.026,527.387,542.518,515.35,526.372,560.531,568.965,580.024,557.144,620.873,557.976,550.592,551.609,519.678,562.1,547.764,580.417,569.668,547.751,550.823,561.054,552.88,634.318,579.506,546.912,601.872,577.862,596.805,608.144,1461.9560822545568
